sensor_time,sensor_group,lat,long,temperature,distance
2021-01-01 05:24:00,NEW_YORK,40.8036,-73.9310,-0.4290,11.9197
2021-01-01 05:25:00,NEW_YORK,41.2357,-74.0410,-2.5727,58.2234
2021-01-01 05:26:00,NEW_YORK,41.0673,-74.4516,-1.2207,54.3849
2021-01-01 05:27:00,NEW_YORK,40.8822,-74.3051,-1.2249,31.4498
2021-01-01 05:28:00,NEW_YORK,40.3358,-74.1369,0.0886,43.3440
2021-01-01 05:29:00,NEW_YORK,39.8104,-74.0463,-1.6247,100.3906
2021-01-01 05:30:00,NEW_YORK,40.7706,-73.6050,-0.2038,34.3938
2021-01-01 05:31:00,NEW_YORK,40.6878,-74.0632,-0.1686,5.5591
2021-01-01 05:32:00,NEW_YORK,40.6857,-73.8034,-1.2750,17.3408
2021-01-01 05:33:00,NEW_YORK,40.7750,-73.7437,-1.5219,23.1588
2021-01-01 05:34:00,NEW_YORK,40.2272,-73.6870,-1.0881,60.3614
2021-01-01 05:35:00,NEW_YORK,40.5136,-74.4396,-0.5198,42.7793
2021-01-01 05:36:00,NEW_YORK,40.7095,-73.5573,-1.2655,37.8194
2021-01-01 05:37:00,NEW_YORK,40.4900,-74.1549,-0.9218,27.7700
2021-01-01 05:38:00,NEW_YORK,40.7049,-73.8098,-1.3284,16.5633
2021-01-01 05:39:00,NEW_YORK,40.4678,-74.3598,-1.0332,40.4256
2021-01-01 05:40:00,NEW_YORK,40.7629,-73.7539,-0.8667,21.9654
2021-01-01 05:41:00,NEW_YORK,40.3539,-74.1951,-1.0011,42.9758
2021-01-01 05:42:00,NEW_YORK,40.4993,-74.0603,-0.4866,24.1742
2021-01-01 05:43:00,NEW_YORK,40.7955,-73.6165,-0.3878,34.0785
2021-01-01 05:44:00,NEW_YORK,40.4167,-73.8583,-0.7789,35.2005
2021-01-01 05:45:00,NEW_YORK,41.0472,-73.8375,-1.4350,39.7927
2021-01-01 05:46:00,NEW_YORK,40.6869,-73.8325,-1.3567,14.9047
2021-01-01 05:47:00,NEW_YORK,40.4496,-73.9425,-0.9579,29.7478
2021-01-01 05:48:00,NEW_YORK,40.8335,-73.8519,-0.9414,18.6754
2021-01-01 05:49:00,NEW_YORK,40.4260,-73.7885,-0.6454,36.7953
2021-01-01 05:50:00,NEW_YORK,40.2531,-73.6527,0.2059,59.2005
2021-01-01 05:51:00,NEW_YORK,40.7231,-74.1122,-1.1174,9.0258
2021-01-01 05:52:00,NEW_YORK,40.5547,-74.0251,-0.2152,17.6443
2021-01-01 05:53:00,NEW_YORK,40.4252,-74.1150,-0.1507,33.2691
2021-01-01 05:54:00,NEW_YORK,40.4555,-74.0061,-1.0366,28.6056
2021-01-01 05:55:00,NEW_YORK,41.3358,-73.7162,-1.3299,73.4281
2021-01-01 05:56:00,NEW_YORK,40.9981,-74.2487,-0.2451,37.7333
2021-01-01 05:57:00,NEW_YORK,40.5760,-74.1005,-0.2908,17.1618
2021-01-01 05:58:00,NEW_YORK,40.9611,-73.9943,-0.8881,27.6347
2021-01-01 05:59:00,NEW_YORK,40.8371,-74.0786,-0.1924,15.1240
2021-01-01 06:00:00,NEW_YORK,40.6318,-74.4425,-1.0861,37.8933
2021-01-01 06:01:00,NEW_YORK,40.5403,-73.5654,-0.1456,41.8409
2021-01-01 06:02:00,NEW_YORK,40.5721,-74.1094,-1.5971,17.9065
2021-01-01 06:03:00,NEW_YORK,40.3802,-73.8393,-0.5504,39.5698
2021-01-01 06:04:00,NEW_YORK,40.7972,-74.0588,-1.3131,10.3960
2021-01-01 06:05:00,NEW_YORK,40.4568,-73.6960,-0.6512,38.6653
2021-01-01 06:06:00,NEW_YORK,40.6214,-74.3708,-0.4410,32.4006
2021-01-01 06:07:00,NEW_YORK,40.4166,-74.3611,0.2699,44.5394
2021-01-01 06:08:00,NEW_YORK,40.9690,-74.3207,0.0061,38.8936
2021-01-01 06:09:00,NEW_YORK,40.6586,-73.6744,-0.9216,28.6051
2021-01-01 06:10:00,NEW_YORK,40.5756,-74.0348,-1.2880,15.4386
2021-01-01 06:11:00,NEW_YORK,40.6186,-73.7761,0.2279,22.0366
2021-01-01 06:12:00,NEW_YORK,40.4694,-73.6877,0.0703,38.1395
2021-01-01 06:13:00,NEW_YORK,40.7289,-73.9545,-0.7945,4.7027
2021-01-01 06:14:00,NEW_YORK,40.9759,-74.0271,-0.8209,29.3149
2021-01-01 06:15:00,NEW_YORK,40.5657,-73.7210,-0.8922,29.0821
2021-01-01 06:16:00,NEW_YORK,40.6227,-74.1586,-0.5658,16.3050
2021-01-01 06:17:00,NEW_YORK,40.6372,-74.1411,-0.5430,14.1532
2021-01-01 06:18:00,NEW_YORK,40.7441,-74.2821,-0.3959,23.5257
2021-01-01 06:19:00,NEW_YORK,40.7285,-73.4772,-1.2591,44.6041
2021-01-01 06:20:00,NEW_YORK,40.7782,-73.7889,0.2101,19.6886
2021-01-01 06:21:00,NEW_YORK,40.8509,-74.2179,0.1490,23.5446
2021-01-01 06:22:00,NEW_YORK,40.8094,-74.1427,-0.5048,15.7483
2021-01-01 06:23:00,NEW_YORK,41.1140,-73.9547,-0.2946,44.8298
2021-01-01 06:24:00,NEW_YORK,40.4197,-74.2375,0.5077,37.9984
2021-01-01 06:25:00,NEW_YORK,40.7909,-74.0274,0.4573,8.8759
2021-01-01 06:26:00,NEW_YORK,40.4468,-73.8770,-0.0042,31.5130
2021-01-01 06:27:00,NEW_YORK,40.8650,-73.5088,0.5881,45.1564
2021-01-01 06:28:00,NEW_YORK,40.6103,-74.5584,0.2213,47.9689
2021-01-01 06:29:00,NEW_YORK,40.7050,-74.1683,-0.5380,13.7057
2021-01-01 06:30:00,NEW_YORK,40.5304,-73.8573,-0.6174,23.8454
2021-01-01 06:31:00,NEW_YORK,40.8578,-73.7281,0.2349,28.4234
2021-01-01 06:32:00,NEW_YORK,41.0049,-74.1510,-0.0932,34.6999
2021-01-01 06:33:00,NEW_YORK,40.4304,-74.4033,-0.0638,45.9515
2021-01-01 06:34:00,NEW_YORK,41.0187,-74.0940,0.3302,34.8226
2021-01-01 06:35:00,NEW_YORK,40.6273,-74.1295,-0.7552,14.0958
2021-01-01 06:36:00,NEW_YORK,40.5142,-74.2031,-0.3855,27.6397
2021-01-01 06:37:00,NEW_YORK,40.4850,-74.2716,0.5444,33.8235
2021-01-01 06:38:00,NEW_YORK,40.5774,-74.3294,0.2963,31.1556
2021-01-01 06:39:00,NEW_YORK,40.6998,-74.5391,0.0260,44.9567
2021-01-01 06:40:00,NEW_YORK,40.7462,-74.0285,0.8958,4.1736
2021-01-01 06:41:00,NEW_YORK,40.4073,-74.4144,-0.1678,48.4133
2021-01-01 06:42:00,NEW_YORK,40.4692,-73.9939,0.2362,27.0953
2021-01-01 06:43:00,NEW_YORK,40.7342,-73.8500,1.0976,13.3605
2021-01-01 06:44:00,NEW_YORK,40.8728,-74.1634,-0.3655,22.1907
2021-01-01 06:45:00,NEW_YORK,41.1781,-73.7588,0.0473,55.7579
2021-01-01 06:46:00,NEW_YORK,40.2956,-73.9705,0.1925,46.4782
2021-01-01 06:47:00,NEW_YORK,40.4697,-74.1683,0.4715,30.2974
2021-01-01 06:48:00,NEW_YORK,40.7396,-74.2363,-0.0106,19.6313
2021-01-01 06:49:00,NEW_YORK,41.0496,-74.0600,0.5179,37.7365
2021-01-01 06:50:00,NEW_YORK,40.9439,-73.8308,0.3104,29.6370
2021-01-01 06:51:00,NEW_YORK,40.3270,-73.8680,1.2260,44.4541
2021-01-01 06:52:00,NEW_YORK,41.0226,-73.5336,0.2116,52.5910
2021-01-01 06:53:00,NEW_YORK,40.4817,-73.5978,-0.1449,42.9810
2021-01-01 06:54:00,NEW_YORK,40.5102,-74.1408,-0.2210,25.2297
2021-01-01 06:55:00,NEW_YORK,40.6383,-74.1285,-0.7969,13.2366
2021-01-01 06:56:00,NEW_YORK,40.2831,-73.8977,0.5148,48.6431
2021-01-01 06:57:00,NEW_YORK,40.5048,-73.4321,0.4235,53.6773
2021-01-01 06:58:00,NEW_YORK,40.4606,-74.3757,0.2500,41.9563
2021-01-01 06:59:00,NEW_YORK,40.2139,-74.3025,0.4074,60.8758
2021-01-01 07:00:00,NEW_YORK,40.7296,-74.2872,-0.2663,23.7743
2021-01-01 07:01:00,NEW_YORK,40.6293,-73.8030,0.1080,19.4745
2021-01-01 07:02:00,NEW_YORK,40.3957,-73.8648,-0.3475,37.2135
2021-01-01 07:03:00,NEW_YORK,40.2266,-74.2888,0.5884,59.1136
2021-01-01 07:04:00,NEW_YORK,41.0640,-73.9298,-0.1737,39.5868
2021-01-01 07:05:00,NEW_YORK,40.5008,-74.1792,-0.3441,27.7369
2021-01-01 07:06:00,NEW_YORK,40.8153,-74.0347,0.1460,11.6532
2021-01-01 07:07:00,NEW_YORK,40.5475,-74.1311,0.5474,21.1948
2021-01-01 07:08:00,NEW_YORK,40.5152,-73.7607,0.5666,30.1870
2021-01-01 07:09:00,NEW_YORK,40.7574,-74.0751,0.2237,7.6572
2021-01-01 07:10:00,NEW_YORK,40.5274,-73.9836,0.6407,20.6956
2021-01-01 07:11:00,NEW_YORK,40.6191,-74.5800,0.7015,49.5150
2021-01-01 07:12:00,NEW_YORK,40.5484,-73.8035,0.5852,25.0200
2021-01-01 07:13:00,NEW_YORK,41.1020,-73.9642,0.8501,43.4223
2021-01-01 07:14:00,NEW_YORK,40.1859,-74.1599,0.3934,60.0070
2021-01-01 07:15:00,NEW_YORK,40.7097,-74.4521,-0.0202,37.5984
2021-01-01 07:16:00,NEW_YORK,40.7201,-74.0405,0.0012,3.0204
2021-01-01 07:17:00,NEW_YORK,40.5877,-74.5649,0.8925,49.1588
2021-01-01 07:18:00,NEW_YORK,41.1214,-73.8684,0.1479,46.8930
2021-01-01 07:19:00,NEW_YORK,40.4049,-74.2348,0.9637,39.3048
2021-01-01 07:20:00,NEW_YORK,40.7018,-74.0445,0.0277,3.4607
2021-01-01 07:21:00,NEW_YORK,40.6260,-74.1989,0.6561,18.9103
2021-01-01 07:22:00,NEW_YORK,40.8659,-73.8795,0.3535,20.0856
2021-01-01 07:23:00,NEW_YORK,40.7002,-73.9438,1.3925,5.4248
2021-01-01 07:24:00,NEW_YORK,40.4232,-73.5858,0.7095,47.9196
2021-01-01 07:25:00,NEW_YORK,40.7778,-73.6498,1.3212,30.8689
2021-01-01 07:26:00,NEW_YORK,40.4614,-74.4251,0.5370,45.0949
2021-01-01 07:27:00,NEW_YORK,40.8468,-73.5991,0.2045,37.3646
2021-01-01 07:28:00,NEW_YORK,40.7064,-73.8251,0.4046,15.2655
2021-01-01 07:29:00,NEW_YORK,40.6342,-73.8103,0.6139,18.6730
2021-01-01 07:30:00,NEW_YORK,40.3913,-74.2162,0.7848,39.9109
2021-01-01 07:31:00,NEW_YORK,40.5344,-73.9437,0.8636,20.5120
2021-01-01 07:32:00,NEW_YORK,40.5191,-73.9344,1.0650,22.3583
2021-01-01 07:33:00,NEW_YORK,40.8301,-73.8887,0.7976,16.3696
2021-01-01 07:34:00,NEW_YORK,40.1251,-73.6223,0.1248,72.9647
2021-01-01 07:35:00,NEW_YORK,40.5675,-73.9522,0.2405,16.7689
2021-01-01 07:36:00,NEW_YORK,40.3749,-73.4803,0.7240,58.1731
2021-01-01 07:37:00,NEW_YORK,41.1560,-73.9133,1.0108,49.9037
2021-01-01 07:38:00,NEW_YORK,40.6312,-73.8689,1.3765,14.6913
2021-01-01 07:39:00,NEW_YORK,41.0445,-74.0764,0.8935,37.3598
2021-01-01 07:40:00,NEW_YORK,40.7511,-73.9921,0.4355,4.4252
2021-01-01 07:41:00,NEW_YORK,40.8222,-73.5785,0.2639,38.0040
2021-01-01 07:42:00,NEW_YORK,40.7984,-74.2471,0.5769,22.4301
2021-01-01 07:43:00,NEW_YORK,40.6215,-73.9562,0.6348,10.9780
2021-01-01 07:44:00,NEW_YORK,40.6941,-74.5791,0.6972,48.3565
2021-01-01 07:45:00,NEW_YORK,40.7964,-74.3188,0.9403,27.9443
2021-01-01 07:46:00,NEW_YORK,40.7331,-73.9064,1.5172,8.6943
2021-01-01 07:47:00,NEW_YORK,40.6617,-74.0625,1.0548,7.4060
2021-01-01 07:48:00,NEW_YORK,40.6539,-73.8489,0.5366,14.7714
2021-01-01 07:49:00,NEW_YORK,40.5808,-73.8450,1.2264,19.9942
2021-01-01 07:50:00,NEW_YORK,40.8226,-73.6829,1.0592,29.8287
2021-01-01 07:51:00,NEW_YORK,40.2721,-74.8013,0.8560,83.2080
2021-01-01 07:52:00,NEW_YORK,41.0291,-74.2409,1.6541,40.3476
2021-01-01 07:53:00,NEW_YORK,40.9941,-73.9042,0.8655,32.4431
2021-01-01 07:54:00,NEW_YORK,40.8762,-73.6275,0.7025,36.6848
2021-01-01 07:55:00,NEW_YORK,40.5266,-73.5765,0.5391,41.7403
2021-01-01 07:56:00,NEW_YORK,41.0022,-73.9274,0.9311,32.8633
2021-01-01 07:57:00,NEW_YORK,40.8911,-73.8084,-0.2149,25.8876
2021-01-01 07:58:00,NEW_YORK,40.5306,-73.6961,0.9808,33.0803
2021-01-01 07:59:00,NEW_YORK,40.6861,-73.7501,0.7207,21.7791
2021-01-01 08:00:00,NEW_YORK,40.8657,-73.8905,1.0818,19.5978
2021-01-01 08:01:00,NEW_YORK,40.8271,-74.3664,0.2622,32.9032
2021-01-01 08:02:00,NEW_YORK,40.6733,-74.1224,1.5223,10.7451
2021-01-01 08:03:00,NEW_YORK,40.3010,-74.1395,0.7400,47.1553
2021-01-01 08:04:00,NEW_YORK,40.5780,-73.7020,0.6275,29.7036
2021-01-01 08:05:00,NEW_YORK,40.8177,-73.6230,1.2997,34.3031
2021-01-01 08:06:00,NEW_YORK,41.1646,-73.7390,0.8128,55.0215
2021-01-01 08:07:00,NEW_YORK,40.3235,-73.8591,0.7851,45.0291
2021-01-01 08:08:00,NEW_YORK,40.5129,-73.9029,1.0773,23.8594
2021-01-01 08:09:00,NEW_YORK,40.9143,-74.6543,0.8890,58.9820
2021-01-01 08:10:00,NEW_YORK,40.2822,-73.7526,1.0366,52.4515
2021-01-01 08:11:00,NEW_YORK,40.5737,-73.6060,1.0542,37.1243
2021-01-01 08:12:00,NEW_YORK,40.6363,-74.3454,1.5284,29.8574
2021-01-01 08:13:00,NEW_YORK,40.9322,-73.8647,1.0302,27.1502
2021-01-01 08:14:00,NEW_YORK,40.4740,-74.0170,1.5897,26.5583
2021-01-01 08:15:00,NEW_YORK,40.2788,-73.9962,1.5221,48.2540
2021-01-01 08:16:00,NEW_YORK,40.3723,-74.1249,1.2270,39.1667
2021-01-01 08:17:00,NEW_YORK,40.8213,-73.7036,0.3783,28.1846
2021-01-01 08:18:00,NEW_YORK,41.2264,-74.4347,1.9507,67.5139
2021-01-01 08:19:00,NEW_YORK,41.0929,-74.0477,1.3119,42.4222
2021-01-01 08:20:00,NEW_YORK,40.8680,-73.7999,0.3137,24.4784
2021-01-01 08:21:00,NEW_YORK,40.7768,-73.9659,1.7366,7.8871
2021-01-01 08:22:00,NEW_YORK,40.1900,-73.6733,0.7808,64.5824
2021-01-01 08:23:00,NEW_YORK,40.4087,-73.4740,1.3334,56.2366
2021-01-01 08:24:00,NEW_YORK,40.6456,-74.1938,1.7559,17.5050
2021-01-01 08:25:00,NEW_YORK,41.0938,-74.6143,1.7771,66.4005
2021-01-01 08:26:00,NEW_YORK,40.5749,-74.1214,0.9435,18.1521
2021-01-01 08:27:00,NEW_YORK,40.6456,-74.5522,1.4071,46.6565
2021-01-01 08:28:00,NEW_YORK,41.2047,-74.0722,2.4935,54.9876
2021-01-01 08:29:00,NEW_YORK,40.8653,-74.1633,1.2169,21.5202
2021-01-01 08:30:00,NEW_YORK,40.8846,-74.2387,1.4335,27.3648
2021-01-01 08:31:00,NEW_YORK,40.3313,-74.1401,0.2677,43.9023
2021-01-01 08:32:00,NEW_YORK,40.9558,-73.7790,1.3726,33.0989
2021-01-01 08:33:00,NEW_YORK,40.7412,-73.7659,1.2211,20.4773
2021-01-01 08:34:00,NEW_YORK,40.5542,-74.0569,1.1574,18.1443
2021-01-01 08:35:00,NEW_YORK,40.8151,-74.2450,1.0735,23.1240
2021-01-01 08:36:00,NEW_YORK,40.8534,-74.2411,0.5476,25.2286
2021-01-01 08:37:00,NEW_YORK,40.8776,-73.9470,1.8549,18.9923
2021-01-01 08:38:00,NEW_YORK,40.2689,-74.0463,1.8341,49.4669
2021-01-01 08:39:00,NEW_YORK,40.2684,-73.9062,1.7298,50.1247
2021-01-01 08:40:00,NEW_YORK,40.3950,-74.1490,1.6510,37.3332
2021-01-01 08:41:00,NEW_YORK,40.8692,-73.6158,1.9798,37.1713
2021-01-01 08:42:00,NEW_YORK,40.3530,-74.1520,1.8713,41.8554
2021-01-01 08:43:00,NEW_YORK,40.9606,-74.2452,1.8423,34.1259
2021-01-01 08:44:00,NEW_YORK,41.0120,-74.0449,1.1755,33.4418
2021-01-01 08:45:00,NEW_YORK,40.3910,-74.1740,0.6336,38.4827
2021-01-01 08:46:00,NEW_YORK,40.3997,-74.5420,1.6283,57.1067
2021-01-01 08:47:00,NEW_YORK,40.8997,-74.0252,1.5876,20.8490
2021-01-01 08:48:00,NEW_YORK,40.7947,-73.8480,1.2651,16.1317
2021-01-01 08:49:00,NEW_YORK,40.7112,-73.8455,1.9538,13.5314
2021-01-01 08:50:00,NEW_YORK,40.3703,-73.7782,1.9299,42.6597
2021-01-01 08:51:00,NEW_YORK,40.8893,-74.5917,1.6630,53.0688
2021-01-01 08:52:00,NEW_YORK,40.5397,-74.0708,1.3338,20.0048
2021-01-01 08:53:00,NEW_YORK,40.5588,-73.8407,1.7679,22.0745
2021-01-01 08:54:00,NEW_YORK,40.9288,-74.2649,1.1994,32.4328
2021-01-01 08:55:00,NEW_YORK,40.5648,-73.7336,1.6549,28.2599
2021-01-01 08:56:00,NEW_YORK,40.3568,-73.9069,1.3221,40.4550
2021-01-01 08:57:00,NEW_YORK,40.5106,-73.7738,1.0129,29.8222
2021-01-01 08:58:00,NEW_YORK,40.6446,-74.0256,2.0439,7.7546
2021-01-01 08:59:00,NEW_YORK,40.4183,-73.9865,2.0710,32.7760
2021-01-01 09:00:00,NEW_YORK,40.6149,-74.1529,2.3701,16.4852
2021-01-01 09:01:00,NEW_YORK,40.7992,-74.1580,1.8707,16.0095
2021-01-01 09:02:00,NEW_YORK,40.4560,-73.5380,1.4504,48.7582
2021-01-01 09:03:00,NEW_YORK,40.7010,-74.3155,1.7971,26.1224
2021-01-01 09:04:00,NEW_YORK,40.7027,-73.9247,2.8456,6.9439
2021-01-01 09:05:00,NEW_YORK,40.9281,-73.9847,2.4352,24.0150
2021-01-01 09:06:00,NEW_YORK,40.5718,-73.9626,1.8489,16.0912
2021-01-01 09:07:00,NEW_YORK,40.9729,-73.8715,2.3778,31.0693
2021-01-01 09:08:00,NEW_YORK,40.5729,-74.2072,1.8434,23.0151
2021-01-01 09:09:00,NEW_YORK,40.8830,-73.8209,1.5779,24.5244
2021-01-01 09:10:00,NEW_YORK,40.9710,-74.0764,1.5555,29.3168
2021-01-01 09:11:00,NEW_YORK,40.8874,-74.0380,2.4263,19.6118
2021-01-01 09:12:00,NEW_YORK,40.6669,-74.0663,2.2856,7.1969
2021-01-01 09:13:00,NEW_YORK,40.9609,-74.6026,1.7090,57.2777
2021-01-01 09:14:00,NEW_YORK,40.4937,-73.7270,0.6367,33.8845
2021-01-01 09:15:00,NEW_YORK,40.4577,-74.0830,2.4762,29.0902
2021-01-01 09:16:00,NEW_YORK,40.7251,-73.9114,2.7346,8.0934
2021-01-01 09:17:00,NEW_YORK,40.4261,-74.8545,1.9106,78.4323
2021-01-01 09:18:00,NEW_YORK,41.0540,-73.8830,2.1379,39.3349
2021-01-01 09:19:00,NEW_YORK,40.7073,-74.1807,1.9195,14.7389
2021-01-01 09:20:00,NEW_YORK,40.4733,-73.9694,2.6030,26.7986
2021-01-01 09:21:00,NEW_YORK,40.9838,-74.1553,2.2935,32.6494
2021-01-01 09:22:00,NEW_YORK,41.5204,-74.2324,1.4964,91.7874
2021-01-01 09:23:00,NEW_YORK,40.5632,-73.7663,1.6952,26.1801
2021-01-01 09:24:00,NEW_YORK,40.8563,-74.3650,1.9564,34.1860
2021-01-01 09:25:00,NEW_YORK,40.5316,-73.6936,2.9345,33.1790
2021-01-01 09:26:00,NEW_YORK,41.1534,-74.0379,2.5802,49.0711
2021-01-01 09:27:00,NEW_YORK,41.0077,-73.7875,1.8841,37.5961
2021-01-01 09:28:00,NEW_YORK,40.4608,-73.7329,3.1111,36.2860
2021-01-01 09:29:00,NEW_YORK,40.5111,-74.3647,1.8298,37.6763
2021-01-01 09:30:00,NEW_YORK,40.7007,-73.6689,2.1639,28.4520
2021-01-01 09:31:00,NEW_YORK,41.3158,-73.9790,2.3920,67.0934
2021-01-01 09:32:00,NEW_YORK,40.6918,-74.1169,1.9806,9.6335
2021-01-01 09:33:00,NEW_YORK,40.6520,-73.6969,2.2994,26.9238
2021-01-01 09:34:00,NEW_YORK,40.7873,-73.8221,2.0997,17.5695
2021-01-01 09:35:00,NEW_YORK,40.3703,-74.1214,1.1613,39.3089
2021-01-01 09:36:00,NEW_YORK,40.5159,-74.2560,2.4400,30.4029
2021-01-01 09:37:00,NEW_YORK,40.8376,-73.8275,1.3030,20.4598
2021-01-01 09:38:00,NEW_YORK,40.4906,-74.4126,2.0315,42.2891
2021-01-01 09:39:00,NEW_YORK,40.5311,-74.0933,2.7135,21.4946
2021-01-01 09:40:00,NEW_YORK,40.4411,-74.7159,1.4913,67.1322
2021-01-01 09:41:00,NEW_YORK,40.9113,-73.5990,3.0409,40.7586
2021-01-01 09:42:00,NEW_YORK,40.7810,-73.8094,1.7167,18.2243
2021-01-01 09:43:00,NEW_YORK,40.3446,-73.7327,1.6085,47.0033
2021-01-01 09:44:00,NEW_YORK,40.1824,-74.3332,2.6022,65.1485
2021-01-01 09:45:00,NEW_YORK,40.8356,-73.8946,2.2674,16.5705
2021-01-01 09:46:00,NEW_YORK,40.7572,-74.3199,2.1596,26.9063
2021-01-01 09:47:00,NEW_YORK,40.9030,-73.7974,1.5966,27.4940
2021-01-01 09:48:00,NEW_YORK,41.3677,-74.1800,1.9020,74.2825
2021-01-01 09:49:00,NEW_YORK,40.5507,-73.7469,2.9535,28.3357
2021-01-01 09:50:00,NEW_YORK,40.8634,-74.0881,2.0959,18.1171
2021-01-01 09:51:00,NEW_YORK,40.4154,-74.4687,2.1142,51.1894
2021-01-01 09:52:00,NEW_YORK,40.8682,-73.7888,1.9223,25.1673
2021-01-01 09:53:00,NEW_YORK,40.6647,-73.6582,2.0927,29.8085
2021-01-01 09:54:00,NEW_YORK,40.5816,-74.1311,2.4408,18.0020
2021-01-01 09:55:00,NEW_YORK,40.8375,-73.9867,2.3027,13.9648
2021-01-01 09:56:00,NEW_YORK,40.7685,-73.8279,1.8797,16.2352
2021-01-01 09:57:00,NEW_YORK,40.4628,-74.2715,2.3139,35.7078
2021-01-01 09:58:00,NEW_YORK,40.5651,-74.0207,2.3867,16.4643
2021-01-01 09:59:00,NEW_YORK,40.9443,-73.5169,2.1710,48.5423
2021-01-01 10:00:00,NEW_YORK,40.1391,-73.8970,3.2435,64.4503
2021-01-01 10:01:00,NEW_YORK,40.7825,-73.6497,2.0791,31.0078
2021-01-01 10:02:00,NEW_YORK,40.1267,-73.8981,2.6953,65.7993
2021-01-01 10:03:00,NEW_YORK,40.4548,-73.6611,2.1137,40.8763
2021-01-01 10:04:00,NEW_YORK,40.6207,-74.3470,3.6174,30.5241
2021-01-01 10:05:00,NEW_YORK,40.8519,-73.6674,3.0237,32.4397
2021-01-01 10:06:00,NEW_YORK,40.7882,-74.2090,2.2300,19.0466
2021-01-01 10:07:00,NEW_YORK,41.0883,-74.2956,2.3231,48.3380
2021-01-01 10:08:00,NEW_YORK,40.2496,-74.0398,2.1772,51.5789
2021-01-01 10:09:00,NEW_YORK,40.9363,-74.4067,2.4870,41.8849
2021-01-01 10:10:00,NEW_YORK,40.3276,-73.8946,4.3905,43.8529
2021-01-01 10:11:00,NEW_YORK,40.8500,-73.6299,2.3283,35.1488
2021-01-01 10:12:00,NEW_YORK,40.3346,-74.0900,2.7338,42.6463
2021-01-01 10:13:00,NEW_YORK,40.6143,-74.0124,2.3211,10.9616
2021-01-01 10:14:00,NEW_YORK,40.8596,-73.4900,2.5992,46.4087
2021-01-01 10:15:00,NEW_YORK,40.8149,-73.8264,3.7903,18.9216
2021-01-01 10:16:00,NEW_YORK,40.7647,-73.6778,2.9147,28.2462
2021-01-01 10:17:00,NEW_YORK,40.7874,-73.8690,2.5224,14.2217
2021-01-01 10:18:00,NEW_YORK,40.5689,-73.9746,2.7824,16.2093
2021-01-01 10:19:00,NEW_YORK,40.6019,-73.9187,2.9518,14.3569
2021-01-01 10:20:00,NEW_YORK,41.1468,-73.9303,3.4381,48.6794
2021-01-01 10:21:00,NEW_YORK,40.2879,-74.1629,2.8485,49.0648
2021-01-01 10:22:00,NEW_YORK,40.9287,-74.2376,1.8127,30.9251
2021-01-01 10:23:00,NEW_YORK,40.2313,-74.1023,1.8767,54.1486
2021-01-01 10:24:00,NEW_YORK,40.9069,-74.4410,3.0000,42.5057
2021-01-01 10:25:00,NEW_YORK,40.4922,-74.1489,3.6518,27.3285
2021-01-01 10:26:00,NEW_YORK,40.8762,-74.0583,3.1965,18.7075
2021-01-01 10:27:00,NEW_YORK,40.9559,-74.0860,2.9761,27.8668
2021-01-01 10:28:00,NEW_YORK,40.6653,-73.8810,3.8743,11.7879
2021-01-01 10:29:00,NEW_YORK,40.5088,-73.8055,3.2729,28.3010
2021-01-01 10:30:00,NEW_YORK,40.9472,-74.4978,3.4854,48.9037
2021-01-01 10:31:00,NEW_YORK,40.5921,-74.2178,1.9848,22.3420
2021-01-01 10:32:00,NEW_YORK,40.9568,-74.0648,3.2884,27.5856
2021-01-01 10:33:00,NEW_YORK,40.6216,-74.3503,2.7981,30.7535
2021-01-01 10:34:00,NEW_YORK,40.6076,-74.3917,3.3287,34.5687
2021-01-01 10:35:00,NEW_YORK,40.5372,-74.2853,3.0330,30.6035
2021-01-01 10:36:00,NEW_YORK,40.9888,-74.1062,2.9031,31.8321
2021-01-01 10:37:00,NEW_YORK,40.3630,-73.9553,2.3760,39.1253
2021-01-01 10:38:00,NEW_YORK,40.9658,-73.9268,2.8962,28.9192
2021-01-01 10:39:00,NEW_YORK,41.0406,-73.8872,3.5770,37.8003
2021-01-01 10:40:00,NEW_YORK,40.6068,-73.9153,3.1538,14.0457
2021-01-01 10:41:00,NEW_YORK,41.1992,-74.1965,3.2023,56.4143
2021-01-01 10:42:00,NEW_YORK,40.5444,-74.1394,2.7478,21.8444
2021-01-01 10:43:00,NEW_YORK,40.1599,-73.6964,3.0971,66.8194
2021-01-01 10:44:00,NEW_YORK,40.6418,-74.1545,2.9209,14.8027
2021-01-01 10:45:00,NEW_YORK,40.8554,-73.8840,3.4951,18.8959
2021-01-01 10:46:00,NEW_YORK,40.7659,-73.9572,2.6080,7.1970
2021-01-01 10:47:00,NEW_YORK,40.6817,-73.7876,2.5718,18.7334
2021-01-01 10:48:00,NEW_YORK,40.7121,-74.0691,3.3650,5.3155
2021-01-01 10:49:00,NEW_YORK,40.5658,-73.7204,3.3105,29.1141
2021-01-01 10:50:00,NEW_YORK,40.7763,-73.6299,2.1334,32.4663
2021-01-01 10:51:00,NEW_YORK,40.8258,-73.9008,3.5951,15.3871
2021-01-01 10:52:00,NEW_YORK,40.5394,-73.8425,2.7638,23.7006
2021-01-01 10:53:00,NEW_YORK,41.1516,-73.7151,3.9421,54.5774
2021-01-01 10:54:00,NEW_YORK,40.8840,-73.9151,2.0139,20.5189
